id,num_round,max_depth,l2,max_bin,objective,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
1,10,10,0,300,rmse,one_hot,none,0.2030126422582498,0.1118907982877649,0.823439500501746,0.1124319378078676,0.8234393755345337,0.2040365191864029,0.1138839247753677,0.8203404382025976,0.1132371773798951,0.8203400747362342,0.2037348214270378,0.1122704599708221,0.8236355165779558,0.1128573257109597,0.8236274224235112,E:\ML_Models_EXFOR\XGB_B0\XGB10_L0_MB300_none_rmse_B0_v1\xgboost_model.joblib,3.0545716285705566,none
2,10,10,0,10000,rmse,one_hot,none,0.1980534847158423,0.105866496613585,0.8333904694644466,0.1113701540809717,0.8333904467480395,0.199343952967446,0.1085321830873782,0.8291277573983569,0.1120613968870312,0.8291273814104752,0.199267957337087,0.1065304242063865,0.8329393748473707,0.1120943906226171,0.8329323088448909,E:\ML_Models_EXFOR\XGB_B0\XGB10_L0_MB10000_none_rmse_B0_v1\xgboost_model.joblib,5.287105560302734,none
3,10,10,0,20000,rmse,one_hot,none,0.2002410943031564,0.1081092659189908,0.8281019624452811,0.1123717586905224,0.8281018331341132,0.2014551909844788,0.1105949455347845,0.8239170491373764,0.1132984141485282,0.8239165819391727,0.2013391328685342,0.1087521943698845,0.8276714622022485,0.1133173306498523,0.8276637950513239,E:\ML_Models_EXFOR\XGB_B0\XGB10_L0_MB20000_none_rmse_B0_v1\xgboost_model.joblib,6.933012247085571,none
4,10,10,0,30000,rmse,one_hot,none,0.2018195059091056,0.1101748367410186,0.8256842733314502,0.1122438286959327,0.825684175424512,0.2027512520688124,0.1121639408904888,0.8224196135111824,0.1126708310925262,0.8224190433094483,0.2026417258348137,0.1107669188510627,0.8256321849916226,0.1130228462584544,0.825627219562667,E:\ML_Models_EXFOR\XGB_B0\XGB10_L0_MB30000_none_rmse_B0_v1\xgboost_model.joblib,8.326009750366211,none
5,10,20,0,300,rmse,one_hot,none,0.1597615393107563,0.0783220124058003,0.8882519934158051,0.076021039440423,0.8882519099318889,0.1638342498094064,0.083351693095602,0.8810485563361123,0.0783368103451469,0.8810475209319311,0.1637843653513405,0.0826104227705454,0.8823640546798823,0.0778105404835783,0.882360686206527,E:\ML_Models_EXFOR\XGB_B0\XGB20_L0_MB300_none_rmse_B0_v1\xgboost_model.joblib,73.85199928283691,none
6,10,20,0,10000,rmse,one_hot,none,0.1027768657056297,0.0398293011331195,0.945167553827884,0.0439891121930772,0.9451675208238596,0.1214728539394133,0.0581603183477041,0.9199968073634264,0.051475664965821,0.9199948318554464,0.1206923138532023,0.0568047281775348,0.9219303187424264,0.0512371683260304,0.921928863162572,E:\ML_Models_EXFOR\XGB_B0\XGB20_L0_MB10000_none_rmse_B0_v1\xgboost_model.joblib,418.29100942611694,none
7,10,20,0,20000,rmse,one_hot,none,0.0984511364276608,0.0367863235668365,0.9494385054909916,0.0419150267603689,0.949438443681257,0.1211974772609004,0.0585107482567959,0.9195773737510412,0.050959822220493,0.9195745672619522,0.1206566712169487,0.0571389299443933,0.9216272098841372,0.0509928551061867,0.9216258107556636,E:\ML_Models_EXFOR\XGB_B0\XGB20_L0_MB20000_none_rmse_B0_v1\xgboost_model.joblib,771.0039985179901,none
8,10,20,0,30000,rmse,one_hot,none,0.0973498152954525,0.0358510824948248,0.9507181328795162,0.0413622270531639,0.9507180614477138,0.1221315216447094,0.0596074184495623,0.91803452521131,0.0513014385193275,0.9180326086745414,0.1215266595165835,0.0576608972766377,0.9209162191935736,0.0512894500265292,0.92091519798699,E:\ML_Models_EXFOR\XGB_B0\XGB20_L0_MB30000_none_rmse_B0_v1\xgboost_model.joblib,1096.4349966049194,none
9,10,30,0,300,rmse,one_hot,none,0.1592181246595543,0.0781291598240569,0.8887513359320581,0.0752769920085854,0.8887512723228039,0.1639899084877205,0.0839721955222828,0.8805949673833536,0.077919759025149,0.8805934856200512,0.1638562027120697,0.0829646735059669,0.8821248880226641,0.0774196016593309,0.8821214325111401,E:\ML_Models_EXFOR\XGB_B0\XGB30_L0_MB300_none_rmse_B0_v1\xgboost_model.joblib,195.734060049057,none
10,10,30,0,10000,rmse,one_hot,none,0.0837726305769111,0.0321902893428293,0.9568749708337718,0.029095887295128,0.9568749072869296,0.119383364417087,0.0631559695252095,0.9158791573223554,0.0455301949884306,0.91587685837786,0.1186136667076864,0.0616679267831089,0.9177372259987396,0.0452966981126279,0.917736489729169,E:\ML_Models_EXFOR\XGB_B0\XGB30_L0_MB10000_none_rmse_B0_v1\xgboost_model.joblib,2667.5670940876007,none
11,10,30,0,20000,rmse,one_hot,none,0.0718831707985734,0.026497274896441,0.9647206248326348,0.0212919398304849,0.9647205480089962,0.1210350771428843,0.0667181567786682,0.9116710308614172,0.0448191473747758,0.9116665559413606,0.1202515504311998,0.0648638939852385,0.914035089763763,0.0446366903367176,0.9140337848587012,E:\ML_Models_EXFOR\XGB_B0\XGB30_L0_MB20000_none_rmse_B0_v1\xgboost_model.joblib,5758.894995927811,none
12,10,30,0,30000,rmse,one_hot,none,0.0655837451694046,0.0237292301208148,0.9684947349774212,0.0170882315254023,0.9684946733579156,0.1228221013444368,0.0690139289295122,0.9089326179705368,0.044833186433637,0.9089291746270576,0.1217885475052945,0.0664361773193329,0.9122573307531447,0.0448000618162908,0.9122566581879232,E:\ML_Models_EXFOR\XGB_B0\XGB30_L0_MB30000_none_rmse_B0_v1\xgboost_model.joblib,8881.739438533783,none
13,10,10,1,300,rmse,one_hot,none,0.202831780195279,0.1119902485945104,0.8233371654369375,0.1123076191496432,0.8233370238311375,0.2036864714917986,0.1137531357846436,0.8205751642911282,0.1130828641668432,0.8205746645605767,0.2034996976689473,0.1122203902374407,0.8238621624223453,0.1128292767316776,0.8238547664036261,E:\ML_Models_EXFOR\XGB_B0\XGB10_L1_MB300_none_rmse_B0_v1\xgboost_model.joblib,2.0799994468688965,none
14,10,10,1,10000,rmse,one_hot,none,0.2007977961654448,0.1097380812973194,0.8267389264216309,0.1109449502611321,0.8267388480950771,0.2018124217947345,0.1119561700014293,0.823187666697284,0.1117405296352308,0.8231875626500262,0.2016275747858351,0.1099497105627368,0.8270205181596457,0.1117027862463172,0.8270147687437241,E:\ML_Models_EXFOR\XGB_B0\XGB10_L1_MB10000_none_rmse_B0_v1\xgboost_model.joblib,4.714609384536743,none
15,10,10,1,20000,rmse,one_hot,none,0.2026899470462058,0.11179373940109,0.822585429051429,0.1122127056069957,0.8225852900375226,0.2037616469422535,0.1141947194702127,0.8187800307271422,0.1130224969190886,0.8187795245044062,0.2038983776798182,0.1125925442610911,0.8219569274646451,0.1129099716499615,0.8219501836389724,E:\ML_Models_EXFOR\XGB_B0\XGB10_L1_MB20000_none_rmse_B0_v1\xgboost_model.joblib,6.085010290145874,none
