id,num_round,max_depth,l2,max_bin,objective,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
1,10,10,0,300,rmse,one_hot,none,0.1970283309625952,0.105775083000077,0.8380913686113782,0.1080307176861986,0.8380914080753674,0.1974065038689072,0.1072356949339873,0.8354797769298696,0.1078417131520891,0.835479174513902,0.1974039692199221,0.1071227765692396,0.8346956798643514,0.1076840254670536,0.834695672448259,E:\ML_Models_EXFOR\XGB_B3\XGB10_L0_MB300_none_rmse_B3_v1\xgboost_model.joblib,2.9290122985839844,none
2,10,10,0,10000,rmse,one_hot,none,0.1948020788880536,0.1027067199024695,0.8426764058866107,0.1085759860392711,0.842676332375894,0.1956979673439406,0.1047948930818748,0.8390838998510656,0.1086116368603236,0.8390835796887621,0.1955082806389257,0.1045228249272945,0.8387665688274888,0.1084337013035531,0.8387665127840838,E:\ML_Models_EXFOR\XGB_B3\XGB10_L0_MB10000_none_rmse_B3_v1\xgboost_model.joblib,5.628264665603638,none
3,10,10,0,20000,rmse,one_hot,none,0.1939122634417233,0.1016369853820825,0.8443950125491565,0.1080317412692102,0.8443949358340647,0.1948598542699761,0.1037267735518596,0.840745687713261,0.1083529494582571,0.8407451924373026,0.1945926175973105,0.1032891187899877,0.8407785931501227,0.1078005546794262,0.8407784829250522,E:\ML_Models_EXFOR\XGB_B3\XGB10_L0_MB20000_none_rmse_B3_v1\xgboost_model.joblib,7.1460120677948,none
4,10,10,0,30000,rmse,one_hot,none,0.1919989617715422,0.0997766458463718,0.8477334955297098,0.10642388015064,0.8477334072192452,0.1931850102158546,0.1020562622750274,0.8438107624374352,0.1068475023227947,0.8438101018978521,0.1928110078855189,0.1018824924701406,0.843382163809359,0.1061644400188622,0.8433821249793206,E:\ML_Models_EXFOR\XGB_B3\XGB10_L0_MB30000_none_rmse_B3_v1\xgboost_model.joblib,9.313011169433594,none
5,10,20,0,300,rmse,one_hot,none,0.1597278584878363,0.0783766055204065,0.8881831731628582,0.0758423213817872,0.8881831155045654,0.1633504875595475,0.0828868726158064,0.8814307513050349,0.0779098418908178,0.8814290959199815,0.163062329187914,0.0824362929711653,0.8814291367676088,0.0773997517540097,0.8814289289369612,E:\ML_Models_EXFOR\XGB_B3\XGB20_L0_MB300_none_rmse_B3_v1\xgboost_model.joblib,74.64722871780396,none
6,10,20,0,10000,rmse,one_hot,none,0.1027806203909144,0.0404508823635701,0.9443916704054636,0.0439164797986002,0.9443915942192528,0.1203929687873916,0.0573075759446038,0.9208036691574706,0.0508608391882198,0.920803338113848,0.1204598241382228,0.0575029615124225,0.9204275160905911,0.0511909444163664,0.9204271251257888,E:\ML_Models_EXFOR\XGB_B3\XGB20_L0_MB10000_none_rmse_B3_v1\xgboost_model.joblib,413.1741151809693,none
7,10,20,0,20000,rmse,one_hot,none,0.0990297815943537,0.0377871547878708,0.9481190648781304,0.0422565496487457,0.948118990078195,0.1208695540688168,0.0579771196513725,0.919985728157906,0.0509906481848231,0.9199855181670782,0.1207361253111017,0.0581164161062202,0.9196535338775642,0.0510808421127229,0.9196533076594308,E:\ML_Models_EXFOR\XGB_B3\XGB20_L0_MB20000_none_rmse_B3_v1\xgboost_model.joblib,745.0144381523132,none
8,10,20,0,30000,rmse,one_hot,none,0.0980968794449414,0.0368465679295053,0.9493638491838816,0.0418900566484332,0.9493637793068184,0.1213299371040242,0.0580934544453815,0.9196948334364524,0.0515653513157352,0.9196946099793692,0.1213733932360781,0.058501515412373,0.9191198428628656,0.0514846576489658,0.9191195795292108,E:\ML_Models_EXFOR\XGB_B3\XGB20_L0_MB30000_none_rmse_B3_v1\xgboost_model.joblib,1037.8707644939425,none
9,10,30,0,300,rmse,one_hot,none,0.1592891108466742,0.0781997677282745,0.8886448429193493,0.0752685760611334,0.8886448064428218,0.1635024170674996,0.0833153924926594,0.8810617257422579,0.0776968542888065,0.8810599633918527,0.163257230092751,0.083107453878937,0.8807411649406095,0.0771665833879301,0.880740935430523,E:\ML_Models_EXFOR\XGB_B3\XGB30_L0_MB300_none_rmse_B3_v1\xgboost_model.joblib,205.96300601959229,none
10,10,30,0,10000,rmse,one_hot,none,0.084212091400238,0.0325500390008728,0.9563481388321372,0.0293853560139476,0.9563480465261468,0.1182957542648448,0.0612916767492163,0.917478182144599,0.0454635230909353,0.917477176100781,0.1180807410439379,0.0617810642505806,0.9168493526344736,0.0451874603173438,0.916849026791022,E:\ML_Models_EXFOR\XGB_B3\XGB30_L0_MB10000_none_rmse_B3_v1\xgboost_model.joblib,2530.912102460861,none
